时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%),cash,dd,risk_on
2024-02-08 16:00:00,-17.16,3.46,3324.75,0,3178,-6247,24.89,26372.095338,-0.4482371693634,0
2024-02-19 16:00:00,-16.56,3.81,352,0,0,0,24.41,26372.095338,-0.44635988256675,0
2024-02-20 16:00:00,-16.28,4.66,854,0,0,0,25.01,26372.095338,-0.44180532880444,0
2024-02-21 16:00:00,-15.83,4.68,20,0,2422,0,24.37,23945.095338,-0.4416986647819,0
2024-02-22 16:00:00,-14.53,5.44,751,0,0,0,23.36,23945.095338,-0.43769343073565,0
2024-02-23 16:00:00,-13.3,6.78,1349,0,0,0,23.16,23945.095338,-0.43049894241555,0
2024-02-26 16:00:00,-12.81,7.01,226,0,0,0,22.73,23945.095338,-0.42929363896089,0
2024-02-27 16:00:00,-10.51,8.37,1362,0,0,0,21.1,23945.095338,-0.42202981902614,0
2024-02-28 16:00:00,-14.52,5.32,0,-3052,0,0,23.21,23945.095338,-0.43830674886523,0
2024-02-29 16:00:00,-11.33,8.81,3493.25,0,6821,-9748,22.71,26842.347338,-0.41967653336252,0
2024-03-01 16:00:00,-10.38,9.63,819.5,0,3308,-4496,22.33,28015.851338,-0.41530595370628,0
2024-03-04 16:00:00,-9.94,10.99,1353.2,0,5039,-5798,23.24,28744.053338,-0.40808905527505,0
2024-03-05 16:00:00,-10.82,10.23,0,-758,3926,0,23.6,24813.053338,-0.41213162172918,0
2024-03-06 16:00:00,-10.72,10.2,0,-31,0,0,23.43,24813.053338,-0.41229695096412,0
2024-03-07 16:00:00,-12.02,9.73,0,-462.06,3270,-4060,24.72,25588.993338,-0.41476120987678,0
2024-03-08 16:00:00,-10.9,10.48,747.7,0,950,-5304,24,29912.689338,-0.41077359672705,0
2024-03-11 16:00:00,-9.31,10.75,265.62,0,4817,-4377,22.12,29443.312338,-0.40935697584414,0
2024-03-12 16:00:00,-8.81,10.48,0,-267.3,5047,-10299,21.15,34645.013338,-0.41078253517214,0
2024-03-13 16:00:00,-8.39,10.44,0,-41,3904,0,20.55,30736.013338,-0.41100119641834,0
2024-03-14 16:00:00,-8.97,10.46,23.18,0,2064,-3825,21.34,32483.188338,-0.41087759948223,0
2024-03-15 16:00:00,-7.83,10.73,270.77,0,3497,-4228,20.14,33199.960338,-0.40943351794671,0
2024-03-18 16:00:00,-6.3,12.01,1274,0,0,0,19.54,33199.960338,-0.40263901971113,0
2024-03-19 16:00:00,-6.97,11.13,0,-877,0,0,19.46,33199.960338,-0.40731623709936,0
2024-03-20 16:00:00,-6.11,12.02,892,0,0,0,19.31,33199.960338,-0.40255902169422,0
2024-03-21 16:00:00,-6.13,12.73,707.57,0,4065,-3432,20.09,32543.528338,-0.39878541923931,0
2024-03-22 16:00:00,-7.16,12.81,75.25,0,1782,-1746,21.51,32465.782338,-0.39838407452171,0
2024-03-25 16:00:00,-9.31,12.58,0,-221.73,5986,-9730,24.14,36150.052338,-0.39956660520757,0
2024-03-26 16:00:00,-9.62,12.68,98.99,0,2300,-2009,24.67,35807.043338,-0.39903866629482,0
2024-03-27 16:00:00,-12.63,11.22,0,-1466.82,1796,-1824,27.3,35793.219338,-0.40686153370449,0
2024-03-28 16:00:00,-10.71,11.97,754.17,0,6016,-5826,25.4,35537.393338,-0.40283937207786,0
2024-03-29 16:00:00,-9.73,12.93,955.16,0,2376,-1840,25.1,34949.553338,-0.39774531168955,0
2024-04-01 16:00:00,-7.77,14.26,1334.64,0,7146,-11359,23.89,39086.194338,-0.39062740280444,0
2024-04-02 16:00:00,-8.24,14.07,0,-189.78,2849,-1776,24.31,37961.418338,-0.39163951638148,0
2024-04-03 16:00:00,-8.74,14.39,318.33,0,2423,-1666,25.35,37152.752338,-0.38994177713397,0
2024-04-08 16:00:00,-10.41,14.06,0,-331.12,6383,-7120,27.31,37822.632338,-0.39170770669109,0
2024-04-09 16:00:00,-9.27,14.69,634.92,0,6824,-6078,26.41,37010.554338,-0.38832153996524,0
2024-04-10 16:00:00,-10.96,14.05,0,-640.05,6519,-7053,28.09,37477.501338,-0.39173507134607,0
2024-04-11 16:00:00,-10.74,15.45,1393.91,0,7153,-9087,29.34,39342.414338,-0.38430105296376,0
2024-04-12 16:00:00,-11.43,15.4,0,-48.57,8169,-8571,30.29,39670.843338,-0.3845600918757,0
2024-04-15 16:00:00,-12.28,15.33,0,-68.5,12037,-10500,31.48,38058.343338,-0.38492541615288,0
2024-04-16 16:00:00,-15.94,12.46,0,-2866.76,12398,-12756,33.79,38318.587338,-0.40021440248244,0
2024-04-17 16:00:00,-12.28,15.42,2959.51,0,9311,-5492,31.58,34464.095338,-0.38443075108197,0
2024-04-18 16:00:00,-12.29,15.41,0,-12,2306,0,31.58,32153.095338,-0.38449474949549,0
2024-04-19 16:00:00,-12.66,15.37,0,-38.95,3632,-6954,32.09,35453.141338,-0.38470249901218,0
2024-04-22 16:00:00,-12.96,15.22,0,-149.07,7706,-4068,32.38,31796.073338,-0.38549750863776,0
2024-04-23 16:00:00,-13.42,14.04,0,-1179.25,13554,-14254,31.72,32416.819338,-0.39178670739938,0
2024-04-24 16:00:00,-11.98,14.65,605.1,0,9487,-7901,30.25,30772.918338,-0.38855959273074,0
2024-04-25 16:00:00,-11.84,14.35,0,-298.96,1680,-1962,29.71,31012.956338,-0.39015401720602,0
2024-04-26 16:00:00,-10.15,15.32,976,0,217,0,28.35,30790.956338,-0.38494881290623,0
2024-04-29 16:00:00,-8,16.6,1279.48,0,7301,-516,26.74,23985.440338,-0.37812506739566,0
2024-04-30 16:00:00,-8.79,15.72,0,-887.09,20679,-28094,26.87,31272.346338,-0.38285611811607,0
2024-05-06 16:00:00,-6.98,17.67,1951.83,0,16324,-18171,26.5,33016.175338,-0.37244662149388,0
2024-05-07 16:00:00,-6.67,17.93,262.03,0,2300,-1974,26.36,32638.201338,-0.37104918413542,0
2024-05-08 16:00:00,-8.14,16.06,0,-1867.1,2315,-2097,26.34,32368.104338,-0.38100678795973,0
2024-05-09 16:00:00,-6.65,17.1,1037.63,0,4439,-8373,25.44,36233.731338,-0.3754729144741,0
2024-05-10 16:00:00,-7.52,16.23,0,-868.92,7942,-1918,25.68,30152.813338,-0.38010702893082,0
2024-05-13 16:00:00,-8.41,16.22,0,-7.83,3303,-3830,26.89,30625.983338,-0.38014878789565,0
2024-05-14 16:00:00,-7.89,16.58,353.39,0,7890,-4607,26.57,27293.376338,-0.37826407194983,0
2024-05-15 16:00:00,-8.8,15.68,0,-896.88,1493,-1883,26.84,27646.493338,-0.38304732937607,0
2024-05-16 16:00:00,-8.94,15.55,0,-128.85,5618,-5854,26.89,27971.639338,-0.38373453367407,0
2024-05-17 16:00:00,-7.7,16.43,881.86,0,3771,-2142,26.14,26330.497338,-0.37903140759476,0
2024-05-20 16:00:00,-7.15,17.24,801.91,0,2558,-6090,26.27,29801.407338,-0.37475466027914,0
2024-05-21 16:00:00,-8.14,16,0,-1238.27,2071,-3351,26.28,31048.136338,-0.38135860857167,0
2024-05-22 16:00:00,-8.09,15.2,0,-800,2577,0,25.34,28421.136338,-0.38562516947313,0
2024-05-23 16:00:00,-10.2,13.1,0,-2095.57,10157,-10573,25.95,28746.563338,-0.39680128175809,0
2024-05-24 16:00:00,-11.24,12.68,0,-425.11,6757,-7110,26.95,29012.453338,-0.39906847888912,0
2024-05-27 16:00:00,-10.33,13.93,1253.97,0,6037,-9028,27.05,31919.425338,-0.3923807940057,0
2024-05-28 16:00:00,-11.27,12.83,0,-1101.76,6721,-6756,27.16,31872.669338,-0.3982566803464,0
2024-05-29 16:00:00,-11.22,12.33,0,-500.65,7169,-5448,26.53,30112.021338,-0.40092673682414,0
2024-05-30 16:00:00,-11.5,11.92,0,-407.87,7322,-5872,26.46,28591.149338,-0.40310200023415,0
2024-05-31 16:00:00,-11.15,12.02,95.03,0,6462,-8374,26.08,30573.175338,-0.40259520746387,0
2024-06-03 16:00:00,-12.33,11.36,0,-652.45,6616,-5446,27.02,29322.729338,-0.40607483320627,0
2024-06-04 16:00:00,-11.84,11.76,393.32,0,6116,-7682,26.77,30806.047338,-0.40397718920546,0
2024-06-05 16:00:00,-13,10.27,0,-1490.55,5798,-6551,26.75,31477.496338,-0.41192659747827,0
2024-06-06 16:00:00,-14.88,8.69,0,-1578.12,6111,-5325,27.69,30638.371338,-0.42034305550655,0
2024-06-07 16:00:00,-14.5,9.36,672.68,0,9417,-8925,27.91,30270.046338,-0.41675554443856,0
2024-06-11 16:00:00,-13.75,9.16,0,-204.11,10626,-10107,26.56,29655.939338,-0.41784408812095,0
2024-06-12 16:00:00,-13.46,9.82,667.72,0,9891,-8276,26.9,27952.663338,-0.41428298173174,0
2024-06-13 16:00:00,-14.06,8.56,0,-1262.23,4497,-5232,26.32,28673.431338,-0.42101471885646,0
2024-06-14 16:00:00,-14.05,9.1,538,0,5489,-4999,26.93,28103.432338,-0.41814545131703,0
2024-06-17 16:00:00,-13.99,8.53,0,-571.16,9369,-6164,26.18,24862.268338,-0.42119158380543,0
2024-06-18 16:00:00,-13.28,9.29,758,0,0,0,26.03,24862.268338,-0.41714901735129,0
2024-06-19 16:00:00,-14.39,7.71,0,-1577,0,0,25.81,24862.268338,-0.42555947552831,0
2024-06-20 16:00:00,-16.12,5.99,0,-1723.73,2108,-1729,26.36,24559.539338,-0.43475246897346,0
2024-06-21 16:00:00,-16.13,6.27,281.2,0,2097,-1800,26.71,24210.739338,-0.4332527728166,0
2024-06-24 16:00:00,-18.91,3.82,0,-2452.4,1807,-3405,28.03,25755.334338,-0.44633194192605,0
2024-06-25 16:00:00,-19.58,3.92,108.19,0,2006,-1808,29.22,25505.526338,-0.44575493222973,0
2024-06-26 16:00:00,-17.27,5.52,1600.25,0,2016,-1752,27.55,25193.774338,-0.43722048779292,0
2024-06-27 16:00:00,-19.3,3.48,0,-2039.87,6274,-6874,28.23,25726.900338,-0.44809954610832,0
2024-06-28 16:00:00,-18.77,4.18,691.21,0,2070,-1792,28.25,25397.108338,-0.44441319482384,0
2024-07-01 16:00:00,-18.04,6.08,1908.58,0,7792,-4420,29.43,21980.688338,-0.43423435381719,0
2024-07-02 16:00:00,-18.61,5.88,0,-199.5,3965,-4503,30.09,22504.185338,-0.4352983434416,0
2024-07-03 16:00:00,-19.25,5.19,0,-697,0,0,30.27,22504.185338,-0.439015584627,0
2024-07-04 16:00:00,-21,3.58,0,-1607.21,1834,-6209,31.11,26837.976338,-0.44758715347686,0
2024-07-05 16:00:00,-20.19,4.52,937,0,1138,0,30.96,25674.976338,-0.44258994402101,0
2024-07-08 16:00:00,-22.12,2.66,0,-1853.65,2494,-3652,31.82,26789.324338,-0.45247584295617,0
2024-07-09 16:00:00,-20.41,3.65,982.49,0,2212,-1505,30.23,26045.819338,-0.44723599951506,0
2024-07-10 16:00:00,-20.74,3.23,0,-419.97,1780,-1728,30.24,26054.851338,-0.4494757733259,0
2024-07-11 16:00:00,-18.81,4.53,1301.15,0,2236,-3850,28.75,27630.001338,-0.44253647867972,0
2024-07-12 16:00:00,-19.07,4.21,0,-318.56,1098,0,28.77,26584.441338,-0.44423542323068,0
2024-07-15 16:00:00,-19.91,3.49,0,-715.51,1328,-1512,29.22,26736.929338,-0.44805139263534,0
2024-07-16 16:00:00,-19.76,2.86,0,-632,1077,0,28.19,25634.929338,-0.4514219757475,0
2024-07-17 16:00:00,-20.44,1.87,0,-990.56,2215,-3556,28.04,27076.373338,-0.45670481012289,0
2024-07-18 16:00:00,-20.16,2.41,535.5,0,2421,-1704,28.27,26331.869338,-0.45384890225228,0
2024-07-19 16:00:00,-20.01,1.91,0,-493.44,7715,-7443,27.4,25972.426338,-0.45648053301591,0
2024-07-22 16:00:00,-19.92,1.15,0,-759.94,6375,-4943,26.31,24475.483338,-0.46053346187984,0
2024-07-23 16:00:00,-22.11,-1.05,0,-2201.22,3409,-6221,27.04,27216.262338,-0.47227301619744,0
2024-07-24 16:00:00,-23.17,-1.98,0,-927,3762,0,27.58,23394.262338,-0.47721689364202,0
2024-07-25 16:00:00,-23.14,-2.05,0,-77.46,4752,-5461,27.44,24017.801338,-0.4776300087345,0
2024-07-26 16:00:00,-21.99,-1.27,781.94,0,3850,-4063,26.56,24156.738338,-0.47345978144499,0
2024-07-29 16:00:00,-22.26,-2.06,0,-784.3,5057,-6296,25.98,25309.442338,-0.47764258975596,0
2024-07-30 16:00:00,-21.98,-2.18,0,-124.39,19628,-18395,25.38,23958.047338,-0.47830601331013,0
2024-07-31 16:00:00,-18.89,0.37,2545.15,0,0,-1848,23.75,25799.199338,-0.46473220579577,0
2024-08-01 16:00:00,-19.07,0.23,0,-139,0,0,23.85,25799.199338,-0.4654735207524,0
2024-08-02 16:00:00,-20.2,-0.91,0,-1134.61,4504,-3610,24.17,24886.589338,-0.47152462408292,0
2024-08-05 16:00:00,-22.38,-2.79,0,-1879,3985,0,25.24,20896.589338,-0.48154570900024,0
2024-08-06 16:00:00,-21.2,-1.64,1150,0,0,0,24.82,20896.589338,-0.47541252770438,0
2024-08-07 16:00:00,-21.3,-0.99,651,0,0,0,25.81,20896.589338,-0.47194061377081,0
2024-08-08 16:00:00,-21.37,-0.81,174,0,0,0,26.15,20896.589338,-0.47101263677474,0
2024-08-09 16:00:00,-21.98,-1.65,0,-834,0,0,26.06,20896.589338,-0.47546052651452,0
2024-08-12 16:00:00,-22.45,-2.19,0,-545,0,0,26.13,20896.589338,-0.47836712112864,0
2024-08-13 16:00:00,-22.06,-1.8,394,0,0,0,25.99,20896.589338,-0.47626583988467,0
2024-08-14 16:00:00,-22.87,-2.4,0,-607,0,0,26.54,20896.589338,-0.47950309296866,0
2024-08-15 16:00:00,-22.16,-2.06,344.5,0,3612,-8496,25.82,25757.093338,-0.47766578384766,0
2024-08-16 16:00:00,-22.76,-2.45,0,-393.65,1379,-3651,26.29,27995.442338,-0.47976520380444,0
2024-08-19 16:00:00,-22.63,-1.86,589.34,0,4224,-1662,26.85,25421.780338,-0.47662214571876,0
2024-08-20 16:00:00,-24.03,-2.87,0,-1006,0,0,27.85,25421.780338,-0.48198734605235,0
2024-08-21 16:00:00,-24.54,-3.53,0,-657.66,2882,-6664,27.84,29152.116338,-0.48549480043823,0
2024-08-22 16:00:00,-25.48,-4.14,0,-615.93,2936,-2928,28.64,29091.188338,-0.48877966834187,0
2024-08-23 16:00:00,-25.42,-4.06,80.85,0,1842,-3146,28.64,30352.042338,-0.48834845769797,0
2024-08-26 16:00:00,-25.13,-4.12,0,-59.33,5352,-3330,28.06,28306.712338,-0.48866487652082,0
2024-08-27 16:00:00,-26.01,-4.55,0,-424.82,1546,-5820,29,33051.892338,-0.49093052702352,0
2024-08-28 16:00:00,-25.83,-4.7,0,-154,844,0,28.49,32187.892338,-0.49175183999705,0
2024-08-29 16:00:00,-24.64,-3.94,760.07,0,832,-5930,27.47,37249.962338,-0.48769823381658,0
2024-08-30 16:00:00,-23.2,-3.6,343.16,0,9913,-7844,25.52,35128.118338,-0.4858681138507,0
2024-09-02 16:00:00,-24.8,-4.74,0,-1141.7,10252,-5704,26.68,30534.414338,-0.49195705091001,0
2024-09-03 16:00:00,-24.14,-3.87,865,0,204,0,26.72,30325.414338,-0.4873438319353,0
2024-09-04 16:00:00,-24.5,-4.61,0,-738.34,4445,-7335,26.34,33188.079338,-0.49128152098928,0
2024-09-05 16:00:00,-23.9,-4.13,478,0,0,0,25.98,33188.079338,-0.48873225085066,0
2024-09-06 16:00:00,-25.21,-4.87,0,-737,0,0,27.2,33188.079338,-0.49266282008113,0
2024-09-09 16:00:00,-25.75,-4.96,0,-88,0,0,28,33188.079338,-0.49313214178029,0
2024-09-10 16:00:00,-25.55,-4.96,0,-1,0,0,27.66,33188.079338,-0.49313747498142,0
2024-09-11 16:00:00,-25.57,-5.73,0,-770.96,4504,-3962,26.66,32632.117338,-0.49724917038857,0
2024-09-12 16:00:00,-25.86,-6.06,0,-330,4515,0,26.71,28112.117338,-0.49900912676042,0
2024-09-13 16:00:00,-26.78,-7.02,0,-960,3798,0,26.99,24309.117338,-0.50412899984218,0
2024-09-18 16:00:00,-27.02,-7.62,0,-601.14,0,-5345,26.58,29645.972338,-0.50733502703357,0
2024-09-19 16:00:00,-25.64,-6.33,1292,0,0,0,25.97,29645.972338,-0.5004445311777,0
2024-09-20 16:00:00,-25.95,-6.58,0,-244.26,10576,-4256,26.16,23301.716338,-0.50174719755214,0
2024-09-23 16:00:00,-25.85,-7,0,-426,0,0,25.42,23301.716338,-0.50401914123217,0
2024-09-24 16:00:00,-22.98,-4.72,2282.92,0,816,-2080,23.71,24538.636338,-0.4918438697157,0
2024-09-25 16:00:00,-22.25,-3.9,822,0,0,0,23.6,24538.636338,-0.48745997838944,0
2024-09-26 16:00:00,-19.14,-1.55,2342,0,0,0,21.75,24538.636338,-0.4749696213504,0
2024-09-27 16:00:00,-14.78,1.62,3174.46,0,14673,-7537,19.24,17355.099338,-0.45803957170171,0
2024-09-30 16:00:00,-5.29,10.12,8496.08,0,0,-10917,16.27,28246.182338,-0.41272825227244,0
2024-10-08 16:00:00,2.89,15.71,5598.21,0,6839,-8787,12.46,30160.395338,-0.38287185639259,0
2024-10-09 16:00:00,-4.98,7.43,0,-8281,0,0,13.06,30160.395338,-0.4270360949239,0
2024-10-10 16:00:00,-6.19,8.19,760.87,0,10642,-8135,15.33,27620.260338,-0.42297824884853,0
2024-10-11 16:00:00,-10.13,5.57,0,-2622,0,0,17.47,27620.260338,-0.43696190220309,0
2024-10-14 16:00:00,-6.83,7.91,2336,0,0,0,15.82,27620.260338,-0.4245035443708,0
2024-10-15 16:00:00,-8.63,6.41,0,-1503,0,0,16.46,27620.260338,-0.43251934566443,0
2024-10-16 16:00:00,-8.35,6.4,0,-9.06,8318,-4060,16.09,23343.200338,-0.43256766446664,0
2024-10-17 16:00:00,-8.66,5.89,0,-507,0,0,15.93,23343.200338,-0.43527159743795,0
2024-10-18 16:00:00,-4.61,7.66,1772,0,0,0,12.86,23343.200338,-0.4258211650412,0
2024-10-21 16:00:00,-2.77,8.26,601,0,0,0,11.34,23343.200338,-0.42261591116397,0
2024-10-22 16:00:00,-2.3,9.59,1332,0,0,0,12.17,23343.200338,-0.41551208726303,0
2024-10-23 16:00:00,-2.06,9.66,66.42,0,0,-5376,11.97,28769.624338,-0.41515783471138,0
2024-10-24 16:00:00,-2.75,9.42,0,-242,3173,0,12.51,25591.624338,-0.41644846938408,0
2024-10-25 16:00:00,-0.87,10.36,945,0,0,0,11.33,25591.624338,-0.41140859431922,0
2024-10-28 16:00:00,0.91,11.63,1261.49,0,7894,-5514,10.62,23191.110338,-0.40468083576253,0
2024-10-29 16:00:00,-0.72,9.85,0,-1776.57,15301,-14573,10.65,22408.537338,-0.41415565688804,0
2024-10-30 16:00:00,-0.14,9.58,0,-265.53,6952,-11529,9.73,26949.008338,-0.41557177645004,0
2024-10-31 16:00:00,1.48,9.24,0,-343.1,9087,-11100,7.65,28915.908338,-0.41740159775666,0
2024-11-01 16:00:00,-1.61,9.58,341.79,0,16082,-17211,11.37,29977.697338,-0.41557876827672,0
2024-11-04 16:00:00,0.42,10.78,1195.38,0,4415,-4622,10.32,30155.075338,-0.40920357698013,0
2024-11-05 16:00:00,3.97,11.96,1180,0,0,0,7.68,30155.075338,-0.40291039965047,0
2024-11-06 16:00:00,4.41,11.86,0,-94.03,8915,-10032,7.14,31227.043338,-0.40341189121882,0
2024-11-07 16:00:00,6.24,13.94,2073.35,0,9522,-6655,7.25,28293.388338,-0.39235432532851,0
2024-11-08 16:00:00,6.56,13.41,0,-522.28,8097,-2280,6.43,22459.108338,-0.39513974961303,0
2024-11-11 16:00:00,9.15,13.34,0,-73.43,0,-6432,3.84,28879.676338,-0.39553137723818,0
2024-11-12 16:00:00,7.71,12.58,0,-761.27,6387,-8274,4.52,30738.402338,-0.39959140459281,0
2024-11-13 16:00:00,7.41,12.39,0,-187,4056,0,4.64,26677.402338,-0.40058871320353,0
2024-11-14 16:00:00,4.06,10.61,0,-1778.31,4193,-4308,6.29,26778.094338,-0.41007278743298,0
2024-11-15 16:00:00,1.63,9.35,0,-1266,3246,-6999,7.6,30499.095338,-0.41682461472635,0
2024-11-18 16:00:00,-0.88,9.08,0,-267.86,2032,-1864,10.05,30299.231338,-0.41825318731299,0
2024-11-19 16:00:00,1.7,10.45,1369.32,0,7398,-7675,8.6,30513.556338,-0.41095030167999,0
2024-11-20 16:00:00,3.7,11.07,623.24,0,7923,-12757,7.11,35259.799338,-0.4076264214101,0
2024-11-21 16:00:00,3.89,11.17,102.2,0,8541,-3802,7.01,30451.997338,-0.40708137892134,0
2024-11-22 16:00:00,0.05,7.53,0,-3647.71,7487,-4707,7.48,27622.290338,-0.42653533400409,0
2024-11-25 16:00:00,0.41,7.99,464.28,0,9674,-14720,7.55,32578.570338,-0.42405923538493,0
2024-11-26 16:00:00,-0.76,7.01,0,-979.29,4181,-3285,7.83,31614.285338,-0.42928195925042,0
2024-11-27 16:00:00,1.51,8.95,1936.72,0,6707,-10276,7.33,35118.009338,-0.41895302063125,0
2024-11-28 16:00:00,0.97,9.24,290,0,5142,0,8.19,29951.009338,-0.41740639230447,0
2024-11-29 16:00:00,2.68,10.41,1167.59,0,3732,-7406,7.53,33602.603338,-0.41117937866799,0
2024-12-02 16:00:00,4.75,12.76,2350.84,0,6972,-6160,7.65,32769.443338,-0.39864187613099,0
2024-12-03 16:00:00,4.57,12.87,114.88,0,8110,-10125,7.94,34714.318338,-0.39802922465154,0
2024-12-04 16:00:00,2.94,11.06,0,-1807.33,9134,-6326,7.89,31859.992338,-0.40766805771129,0
2024-12-05 16:00:00,4.28,11.55,486.13,0,8304,-5867,6.97,29387.125338,-0.4050754126479,0
2024-12-06 16:00:00,5.34,12.32,769.03,0,3720,-7970,6.63,33559.155338,-0.40097402098534,0
2024-12-09 16:00:00,4.57,11.22,0,-1096.69,9551,-10687,6.36,34594.468338,-0.40682287332952,0
2024-12-10 16:00:00,5.55,11.94,716,0,3836,0,6.05,30753.468338,-0.40300430132271,0
2024-12-11 16:00:00,6.97,13.21,1273.74,0,3805,-6255,5.83,33137.213338,-0.39621116305341,0
2024-12-12 16:00:00,7.68,14.56,1346.77,0,14158,-15228,6.39,34086.985338,-0.38902855710542,0
2024-12-13 16:00:00,5.43,12.1,0,-2455.23,3976,-5227,6.33,35267.758338,-0.40212277650845,0
2024-12-16 16:00:00,4.15,11.66,0,-442.89,22347,-20890,7.21,33704.868338,-0.40448479795551,0
2024-12-17 16:00:00,1.93,9.85,0,-1814.04,2998,-3045,7.77,33703.823338,-0.41415946479364,0
2024-12-18 16:00:00,2.79,10.07,223.75,0,11444,-12250,7.08,34422.573338,-0.41296616104151,0
2024-12-19 16:00:00,2.98,10,0,-71.61,2867,-1614,6.82,33137.959338,-0.41334809290701,0
2024-12-20 16:00:00,4.05,9.97,0,-34.83,8244,-5829,5.69,30697.130338,-0.41353384296906,0
2024-12-23 16:00:00,1.14,8.84,0,-1129,0,0,7.61,30697.130338,-0.41955502704125,0
2024-12-24 16:00:00,2.27,9.79,956,0,0,0,7.35,30697.130338,-0.414456486764,0
2024-12-25 16:00:00,1.11,9,0,-795.42,3631,-4416,7.8,31467.714338,-0.4186986002715,0
2024-12-26 16:00:00,2.21,8.69,0,-310,0,0,6.34,31467.714338,-0.42035189262082,0
2024-12-27 16:00:00,2.39,9.23,541,0,0,0,6.68,31467.714338,-0.4174666308112,0
2024-12-30 16:00:00,1.96,8.82,0,-408,0,0,6.73,31467.714338,-0.41964257687095,0
2024-12-31 16:00:00,-1.16,7.55,0,-1274.36,4550,-6363,8.81,33229.351338,-0.42643901105854,0
2025-01-02 16:00:00,-3.82,5.82,0,-1725.2,10432,-9197,10.02,31910.154338,-0.43563983364295,0
2025-01-03 16:00:00,-6.67,3.95,0,-1871.39,7116,-3388,11.38,28133.766338,-0.44562032223329,0
2025-01-06 16:00:00,-6.96,5.06,1114.09,0,5418,-4912,12.92,27552.854338,-0.4396786668563,0
2025-01-07 16:00:00,-5.57,4.92,0,-144.39,5121,-4392,11.11,26749.462338,-0.44044873843341,0
2025-01-08 16:00:00,-6.07,4.92,0,-0.24,0,-2245,11.7,28987.217338,-0.44045004506768,0
2025-01-09 16:00:00,-5.89,4.16,0,-762.73,4611,-1732,10.68,26051.485338,-0.44451784822955,0
2025-01-10 16:00:00,-8.01,2.62,0,-1534.35,4192,-8345,11.56,30176.140338,-0.4527008187125,0
2025-01-13 16:00:00,-7.77,2.67,51.24,0,9372,-9759,11.32,30478.381338,-0.45242754015356,0
2025-01-14 16:00:00,-3.59,5.33,2656.32,0,5567,-4679,9.25,29550.702338,-0.43826084600313,0
2025-01-15 16:00:00,-4.18,5.88,547,0,3991,0,10.5,25554.702338,-0.43534358498676,0
2025-01-16 16:00:00,-3.75,6.31,430.38,0,4032,-5624,10.45,27131.078338,-0.4330483032186,0
2025-01-17 16:00:00,-3.08,6.49,183,0,4455,0,9.87,22666.078338,-0.43207232741238,0
2025-01-20 16:00:00,-2.46,6.86,370.07,0,1777,-5931,9.56,26774.147338,-0.43009867500458,0
2025-01-21 16:00:00,-1.98,7.18,324.58,0,4125,-4420,9.35,27054.727338,-0.42836762458283,0
2025-01-22 16:00:00,-2.85,6.71,0,-477,458,0,9.84,26586.727338,-0.43091156152033,0
2025-01-23 16:00:00,-3.29,7.71,1002.36,0,0,-1644,11.37,28224.083338,-0.42556579537164,0
2025-01-24 16:00:00,-1.48,9.17,1463,0,3423,0,10.81,24776.083338,-0.41776332212309,0
2025-01-27 16:00:00,-3.01,9.85,674,0,2746,-2004,13.26,24022.079338,-0.41416876589641,0
2025-02-05 16:00:00,-2.42,9.79,0,-52.62,0,-2620,12.51,26634.459338,-0.4144493989397,0
2025-02-06 16:00:00,0.24,11.92,2130,0,0,0,11.65,26634.459338,-0.40308968053955,0
2025-02-07 16:00:00,1.77,13.09,1169.11,0,919,-3888,11.12,29569.571338,-0.39685457110375,0
2025-02-10 16:00:00,3.04,14.72,1630.11,0,1164,-2888,11.34,31260.683338,-0.38816085594849,0
2025-02-11 16:00:00,2.7,14.6,0,-121.81,11382,-10808,11.59,30610.875338,-0.38881048251135,0
2025-02-12 16:00:00,4.27,16.44,1840.16,0,8703,-10842,11.67,32679.033338,-0.37899654979219,0
2025-02-13 16:00:00,3.07,16.52,76.67,0,2908,-4335,13.05,34056.698338,-0.37858767992781,0
2025-02-14 16:00:00,3.67,15.37,0,-1144.49,11329,-7492,11.29,30142.206338,-0.38469148595186,0
2025-02-17 16:00:00,4.21,16.12,745.99,0,3235,-2010,11.43,28860.196338,-0.38071297124325,0
2025-02-18 16:00:00,1.9,14.84,0,-1282.85,3085,-1848,12.7,27566.348338,-0.38755465764241,0
2025-02-19 16:00:00,4.33,16.06,1224.24,0,3400,-5764,11.24,29864.584338,-0.3810255608277,0
2025-02-20 16:00:00,5.09,16.6,540.01,0,3139,-1986,10.95,28659.598338,-0.37814555755439,0
2025-02-21 16:00:00,7,16.81,211.4,0,9142,-7604,9.17,27043.994338,-0.37701814016898,0
2025-02-24 16:00:00,7.24,17.11,293.8,0,4803,-5200,9.2,27380.794338,-0.37545124567792,0
2025-02-25 16:00:00,6.77,16.63,0,-471,683,0,9.23,26682.794338,-0.37796318340866,0
2025-02-26 16:00:00,8.24,17.21,574,0,229,0,8.29,26448.794338,-0.37490192596186,0
2025-02-27 16:00:00,7.83,17.43,217.91,0,3946,-5089,8.9,27566.705338,-0.37373976277111,0
2025-02-28 16:00:00,4.03,16.09,0,-1336.06,2799,-2061,11.59,26771.644338,-0.38086524480182,0
2025-03-03 16:00:00,4.08,16.29,197.87,0,7701,-12129,11.73,31112.515338,-0.37980995896166,0
